Date;AG;AI;AR;BE;BL;BS;FR;GE;GL;GR;JU;LU;NE;NW;OW;SG;SH;SO;SZ;TG;TI;UR;VD;VS;ZG;ZH;CH;Hospitalized_ZH;Hospitalized_CH;AG_diff;AG_pc;AG_diff_pc;AI_diff;AI_pc;AI_diff_pc;AR_diff;AR_pc;AR_diff_pc;BE_diff;BE_pc;BE_diff_pc;BL_diff;BL_pc;BL_diff_pc;BS_diff;BS_pc;BS_diff_pc;FR_diff;FR_pc;FR_diff_pc;GE_diff;GE_pc;GE_diff_pc;GL_diff;GL_pc;GL_diff_pc;GR_diff;GR_pc;GR_diff_pc;JU_diff;JU_pc;JU_diff_pc;LU_diff;LU_pc;LU_diff_pc;NE_diff;NE_pc;NE_diff_pc;NW_diff;NW_pc;NW_diff_pc;OW_diff;OW_pc;OW_diff_pc;SG_diff;SG_pc;SG_diff_pc;SH_diff;SH_pc;SH_diff_pc;SO_diff;SO_pc;SO_diff_pc;SZ_diff;SZ_pc;SZ_diff_pc;TG_diff;TG_pc;TG_diff_pc;TI_diff;TI_pc;TI_diff_pc;UR_diff;UR_pc;UR_diff_pc;VD_diff;VD_pc;VD_diff_pc;VS_diff;VS_pc;VS_diff_pc;ZG_diff;ZG_pc;ZG_diff_pc;ZH_diff;ZH_pc;ZH_diff_pc;CH_diff;CH_pc;CH_diff_pc
2020-07-18;1460;;;2031;938;1024;1290;5536;;853;254;792;766;128;;928;;;375;430;;;5822;2067;259;4209;33622;24;116;7;0.002152735;1.03213E-05;;0.001548467;;;0.001937213;;7;0.001962362;6.76344E-06;0;0.003255452;0;2;0.005257591;1.02687E-05;8;0.004047516;2.51009E-05;13;0.011178215;2.62494E-05;;0.003366087;;0;0.00429985;0;0;0.003459595;0;1;0.001933797;2.44166E-06;0;0.004304241;0;1;0.002961386;2.31358E-05;;0.00232552;;2;0.001827862;3.93936E-06;;0.001219646;;;0.001830201;;1;0.002356046;6.28279E-06;2;0.001555311;7.23401E-06;;0.009602567;;;0.003046688;;10;0.007285286;1.25134E-05;0;0.006009507;0;0;0.002041991;0;15;0.002767317;9.86214E-06;69;0.003936352;8.07829E-06
2020-07-19;1462;;;2041;938;1025;1295;5540;;853;254;792;766;128;;930;;;375;434;;;5828;2068;259;4222;33670;24;120;2;0.002155684;2.94895E-06;;0.001548467;;;0.001937213;;10;0.001972024;9.66205E-06;0;0.003255452;0;1;0.005262726;5.13437E-06;5;0.004063204;1.5688E-05;4;0.011186292;8.07675E-06;;0.003366087;;0;0.00429985;0;0;0.003459595;0;0;0.001933797;0;0;0.004304241;0;0;0.002961386;0;;0.00232552;;2;0.001831801;3.93936E-06;;0.001219646;;;0.001830201;;0;0.002356046;0;4;0.001569779;1.4468E-05;;0.009602567;;;0.003046688;;6;0.007292794;7.50802E-06;1;0.006012414;2.90736E-06;0;0.002041991;0;13;0.002775864;8.54719E-06;48;0.003941972;5.61968E-06
2020-07-20;1469;25;107;2045;938;1026;1302;5557;136;855;254;792;768;128;89;939;101;503;376;434;3407;112;5841;2071;261;4237;33773;29;117;7;0.002166005;1.03213E-05;0;0.001548467;0;0;0.001937213;0;4;0.001975889;3.86482E-06;0;0.003255452;0;1;0.00526786;5.13437E-06;7;0.004085167;2.19633E-05;17;0.011220618;3.43262E-05;0;0.003366087;0;2;0.004309932;1.00817E-05;0;0.003459595;0;0;0.001933797;0;2;0.00431548;1.12382E-05;0;0.002961386;0;1;0.002351946;2.64264E-05;9;0.001849528;1.77271E-05;1;0.001231843;1.21965E-05;3;0.001841182;1.09812E-05;1;0.002362328;6.28279E-06;0;0.001569779;0;14;0.009642189;3.96216E-05;1;0.003074136;2.74476E-05;13;0.007309062;1.62674E-05;3;0.006021136;8.72207E-06;2;0.002057759;1.57683E-05;15;0.002785726;9.86214E-06;103;0.003954031;1.20589E-05
2020-07-21;1486;25;107;2049;939;1032;1303;5587;137;857;254;798;769;128;90;949;102;505;378;436;3413;;5847;2073;265;4275;33916;26;118;17;0.002191071;2.50661E-05;0;0.001548467;0;0;0.001937213;0;4;0.001979754;3.86482E-06;1;0.003258923;3.47063E-06;6;0.005298666;3.08062E-05;1;0.004088305;3.13761E-06;30;0.011281194;6.05756E-05;1;0.003390837;2.47506E-05;2;0.004320014;1.00817E-05;0;0.003459595;0;6;0.001948447;1.465E-05;1;0.004321099;5.61911E-06;0;0.002961386;0;1;0.002378373;2.64264E-05;10;0.001869225;1.96968E-05;1;0.001244039;1.21965E-05;2;0.001848503;7.3208E-06;2;0.002374894;1.25656E-05;2;0.001577013;7.23401E-06;6;0.00965917;1.69807E-05;;0.003074136;;6;0.00731657;7.50802E-06;2;0.006026951;5.81471E-06;4;0.002089296;3.15365E-05;38;0.00281071;2.49841E-05;143;0.003970773;1.6742E-05
2020-07-22;1495;25;;2053;943;1032;1309;5615;138;863;254;807;770;128;90;955;103;506;380;441;3415;;5858;2076;268;4302;34045;24;109;9;0.002204342;1.32703E-05;0;0.001548467;0;;0.001937213;;4;0.001983619;3.86482E-06;4;0.003272806;1.38825E-05;0;0.005298666;0;6;0.004107131;1.88257E-05;28;0.011337731;5.65372E-05;1;0.003415588;2.47506E-05;6;0.004350259;3.02451E-05;0;0.003459595;0;9;0.001970422;2.1975E-05;1;0.004326718;5.61911E-06;0;0.002961386;0;0;0.002378373;0;6;0.001881043;1.18181E-05;1;0.001256235;1.21965E-05;1;0.001852164;3.6604E-06;2;0.00238746;1.25656E-05;5;0.001595098;1.8085E-05;2;0.00966483;5.66022E-06;;0.003074136;;11;0.007330334;1.37647E-05;3;0.006035673;8.72207E-06;3;0.002112948;2.36524E-05;27;0.002828462;1.77519E-05;129;0.003985876;1.51029E-05
2020-07-23;1510;;107;2055;945;1033;1310;5660;138;884;254;811;771;128;90;958;105;509;382;443;3416;115;5869;2078;270;4326;34192;24;115;15;0.002226459;2.21171E-05;;0.001548467;;0;0.001937213;0;2;0.001985551;1.93241E-06;2;0.003279747;6.94126E-06;1;0.0053038;5.13437E-06;1;0.004110268;3.13761E-06;45;0.011428595;9.08634E-05;0;0.003415588;0;21;0.004456117;0.000105858;0;0.003459595;0;4;0.001980188;9.76665E-06;1;0.004332337;5.61911E-06;0;0.002961386;0;0;0.002378373;0;3;0.001886952;5.90904E-06;2;0.001280628;2.43929E-05;3;0.001863145;1.09812E-05;2;0.002400025;1.25656E-05;2;0.001602332;7.23401E-06;1;0.00966766;2.83011E-06;3;0.003156479;8.23429E-05;11;0.007344099;1.37647E-05;2;0.006041488;5.81471E-06;2;0.002128716;1.57683E-05;24;0.002844241;1.57794E-05;147;0.004003086;1.72103E-05
2020-07-24;1525;25;108;2059;947;1034;1313;5701;138;897;254;815;772;128;90;968;105;511;384;446;3417;115;5884;2080;271;4349;34336;26;118;15;0.002248576;2.21171E-05;0;0.001548467;0;1;0.001955317;1.81048E-05;4;0.001989416;3.86482E-06;2;0.003286688;6.94126E-06;1;0.005308935;5.13437E-06;3;0.004119681;9.41283E-06;41;0.011511381;8.27866E-05;0;0.003415588;0;13;0.004521648;6.55311E-05;0;0.003459595;0;4;0.001989955;9.76665E-06;1;0.004337956;5.61911E-06;0;0.002961386;0;0;0.002378373;0;10;0.001906649;1.96968E-05;0;0.001280628;0;2;0.001870466;7.3208E-06;2;0.002412591;1.25656E-05;3;0.001613183;1.0851E-05;1;0.00967049;2.83011E-06;0;0.003156479;0;15;0.007362869;1.87701E-05;2;0.006047303;5.81471E-06;1;0.002136601;7.88413E-06;23;0.002859363;1.51219E-05;144;0.004019945;1.6859E-05
2020-07-25;1531;;;;951;1035;1317;5742;;907;254;817;772;128;;970;;;386;450;;;5896;2080;271;4363;34438;26;117;6;0.002257423;8.84686E-06;;0.001548467;;;0.001955317;;;0.001989416;;4;0.003300571;1.38825E-05;1;0.005314069;5.13437E-06;4;0.004132231;1.25504E-05;41;0.011594168;8.27866E-05;;0.003415588;;10;0.004572057;5.04086E-05;0;0.003459595;0;2;0.001994838;4.88333E-06;0;0.004337956;0;0;0.002961386;0;;0.002378373;;2;0.001910588;3.93936E-06;;0.001280628;;;0.001870466;;2;0.002425156;1.25656E-05;4;0.001627651;1.4468E-05;;0.00967049;;;0.003156479;;12;0.007377885;1.5016E-05;0;0.006047303;0;0;0.002136601;0;14;0.002868568;9.20466E-06;102;0.004031887;1.19418E-05
2020-07-26;1533;;;2072;951;1036;1318;5753;;909;254;817;773;128;;971;;;386;452;;;5903;2081;271;4369;34486;24;116;2;0.002260372;2.94895E-06;;0.001548467;;;0.001955317;;13;0.002001977;1.25607E-05;0;0.003300571;0;1;0.005319204;5.13437E-06;1;0.004135369;3.13761E-06;11;0.011616379;2.2211E-05;;0.003415588;;2;0.004582138;1.00817E-05;0;0.003459595;0;0;0.001994838;0;1;0.004343575;5.61911E-06;0;0.002961386;0;;0.002378373;;1;0.001912558;1.96968E-06;;0.001280628;;;0.001870466;;0;0.002425156;0;2;0.001634885;7.23401E-06;;0.00967049;;;0.003156479;;7;0.007386644;8.75936E-06;1;0.00605021;2.90736E-06;0;0.002136601;0;6;0.002872513;3.94486E-06;48;0.004037507;5.61968E-06
2020-07-27;1537;25;108;2082;951;1038;1319;5815;138;912;254;819;773;128;90;983;106;519;386;453;3421;;5924;2083;272;4389;34640;26;122;4;0.00226627;5.8979E-06;0;0.001548467;0;0;0.001955317;0;10;0.002011639;9.66205E-06;0;0.003300571;0;2;0.005329472;1.02687E-05;1;0.004138507;3.13761E-06;62;0.011741568;0.00012519;0;0.003415588;0;3;0.004597261;1.51226E-05;0;0.003459595;0;2;0.001999722;4.88333E-06;0;0.004343575;0;0;0.002961386;0;0;0.002378373;0;12;0.001936194;2.36361E-05;1;0.001292825;1.21965E-05;8;0.001899749;2.92832E-05;0;0.002425156;0;1;0.001638502;3.617E-06;4;0.009681811;1.13204E-05;;0.003156479;;21;0.007412923;2.62781E-05;2;0.006056025;5.81471E-06;1;0.002144485;7.88413E-06;20;0.002885662;1.31495E-05;154;0.004055536;1.80298E-05
2020-07-28;1553;;108;2092;954;1039;1323;5859;138;913;255;827;775;128;90;988;109;521;390;456;3424;115;5952;2088;273;4414;34809;25;114;16;0.002289861;2.35916E-05;;0.001548467;;0;0.001955317;0;10;0.002021301;9.66205E-06;3;0.003310982;1.04119E-05;1;0.005334607;5.13437E-06;4;0.004151057;1.25504E-05;44;0.011830413;8.88442E-05;0;0.003415588;0;1;0.004602302;5.04086E-06;1;0.003473215;1.36205E-05;8;0.002019255;1.95333E-05;2;0.004354813;1.12382E-05;0;0.002961386;0;0;0.002378373;0;5;0.001946043;9.84839E-06;3;0.001329414;3.65894E-05;2;0.00190707;7.3208E-06;4;0.002450287;2.51312E-05;3;0.001649353;1.0851E-05;3;0.009690301;8.49033E-06;0;0.003156479;0;28;0.00744796;3.50374E-05;5;0.006070562;1.45368E-05;1;0.002152369;7.88413E-06;25;0.002902099;1.64369E-05;169;0.004075322;1.9786E-05
2020-07-29;1564;25;108;2094;955;1043;1330;5921;138;917;255;834;778;128;91;997;115;522;394;459;3428;116;5992;2097;279;4459;35039;27;130;11;0.002306081;1.62192E-05;0;0.001548467;0;0;0.001955317;0;2;0.002023233;1.93241E-06;1;0.003314453;3.47063E-06;4;0.005355144;2.05375E-05;7;0.00417302;2.19633E-05;62;0.011955602;0.00012519;0;0.003415588;0;4;0.004622465;2.01634E-05;0;0.003473215;0;7;0.002036347;1.70916E-05;3;0.004371671;1.68573E-05;0;0.002961386;0;1;0.002404799;2.64264E-05;9;0.00196377;1.77271E-05;6;0.001402593;7.31788E-05;1;0.00191073;3.6604E-06;4;0.002475419;2.51312E-05;3;0.001660204;1.0851E-05;4;0.009701621;1.13204E-05;1;0.003183927;2.74476E-05;40;0.007498014;5.00535E-05;9;0.006096728;2.61662E-05;6;0.002199674;4.73048E-05;45;0.002931686;2.95864E-05;230;0.00410225;2.69276E-05
2020-07-30;1587;25;108;2098;956;1052;1340;5975;139;922;255;845;782;129;92;999;116;524;401;463;3431;116;6014;2105;284;4489;35247;27;139;23;0.002339994;3.39129E-05;0;0.001548467;0;0;0.001955317;0;4;0.002027098;3.86482E-06;1;0.003317924;3.47063E-06;9;0.005401353;4.62093E-05;10;0.004204396;3.13761E-05;54;0.012064638;0.000109036;1;0.003440339;2.47506E-05;5;0.004647669;2.52043E-05;0;0.003473215;0;11;0.002063205;2.68583E-05;4;0.004394147;2.24765E-05;1;0.002984522;2.31358E-05;1;0.002431225;2.64264E-05;2;0.001967709;3.93936E-06;1;0.001414789;1.21965E-05;2;0.001918051;7.3208E-06;7;0.002519398;4.39795E-05;4;0.001674672;1.4468E-05;3;0.009710112;8.49033E-06;0;0.003183927;0;22;0.007525543;2.75294E-05;8;0.006119987;2.32589E-05;5;0.002239094;3.94207E-05;30;0.00295141;1.97243E-05;208;0.004126602;2.4352E-05
2020-07-31;1597;25;109;2111;961;1054;1348;6007;141;923;255;852;783;129;92;1003;117;526;403;465;3435;116;6033;2107;288;4520;35400;34;150;10;0.002354738;1.47448E-05;0;0.001548467;0;1;0.001973422;1.81048E-05;13;0.002039659;1.25607E-05;5;0.003335277;1.73532E-05;2;0.005411622;1.02687E-05;8;0.004229497;2.51009E-05;32;0.012129252;6.4614E-05;2;0.00348984;4.95013E-05;1;0.00465271;5.04086E-06;0;0.003473215;0;7;0.002080297;1.70916E-05;1;0.004399766;5.61911E-06;0;0.002984522;0;0;0.002431225;0;4;0.001975588;7.87872E-06;1;0.001426986;1.21965E-05;2;0.001925372;7.3208E-06;2;0.002531964;1.25656E-05;2;0.001681906;7.23401E-06;4;0.009721432;1.13204E-05;0;0.003183927;0;19;0.007549318;2.37754E-05;2;0.006125801;5.81471E-06;4;0.002270631;3.15365E-05;31;0.002971792;2.03818E-05;153;0.004144515;1.79127E-05
2020-08-01;1613;;;2125;963;1064;1351;6037;;930;255;854;786;129;;1003;;;405;466;;;6060;2110;288;4543;35543;36;155;16;0.00237833;2.35916E-05;;0.001548467;;;0.001973422;;14;0.002053186;1.35269E-05;2;0.003342218;6.94126E-06;10;0.005462966;5.13437E-05;3;0.00423891;9.41283E-06;30;0.012189828;6.05756E-05;;0.00348984;;7;0.004687996;3.5286E-05;0;0.003473215;0;2;0.00208518;4.88333E-06;3;0.004416624;1.68573E-05;0;0.002984522;0;;0.002431225;;0;0.001975588;0;;0.001426986;;;0.001925372;;2;0.002544529;1.25656E-05;1;0.001685523;3.617E-06;;0.009721432;;;0.003183927;;27;0.007583104;3.37861E-05;3;0.006134523;8.72207E-06;0;0.002270631;0;23;0.002986914;1.51219E-05;143;0.004161257;1.6742E-05
2020-08-02;1615;;;2143;964;1068;1356;6059;;932;255;858;786;129;;1005;;;405;468;;;6073;2111;288;4554;35630;36;159;2;0.002381279;2.94895E-06;;0.001548467;;;0.001973422;;18;0.002070577;1.73917E-05;1;0.003345689;3.47063E-06;4;0.005483503;2.05375E-05;5;0.004254598;1.5688E-05;22;0.01223425;4.44221E-05;;0.00348984;;2;0.004698078;1.00817E-05;0;0.003473215;0;4;0.002094946;9.76665E-06;0;0.004416624;0;0;0.002984522;0;;0.002431225;;2;0.001979527;3.93936E-06;;0.001426986;;;0.001925372;;0;0.002544529;0;2;0.001692757;7.23401E-06;;0.009721432;;;0.003183927;;13;0.007599372;1.62674E-05;1;0.006137431;2.90736E-06;0;0.002270631;0;11;0.002994146;7.23224E-06;87;0.004171442;1.01857E-05
2020-08-03;1620;25;110;2148;966;1069;1358;6094;141;932;255;864;787;129;92;1011;121;535;405;469;3442;117;6092;2114;293;4566;35755;36;156;5;0.002388651;7.37238E-06;0;0.001548467;0;1;0.001991527;1.81048E-05;5;0.002075408;4.83103E-06;2;0.00335263;6.94126E-06;1;0.005488638;5.13437E-06;2;0.004260873;6.27522E-06;35;0.012304921;7.06715E-05;0;0.00348984;0;0;0.004698078;0;0;0.003473215;0;6;0.002109596;1.465E-05;1;0.004422243;5.61911E-06;0;0.002984522;0;0;0.002431225;0;6;0.001991345;1.18181E-05;4;0.001475772;4.87858E-05;9;0.001958315;3.29436E-05;0;0.002544529;0;1;0.001696374;3.617E-06;7;0.009741243;1.98108E-05;1;0.003211374;2.74476E-05;19;0.007623147;2.37754E-05;3;0.006146153;8.72207E-06;5;0.002310051;3.94207E-05;12;0.003002036;7.88971E-06;125;0.004186077;1.46346E-05
2020-08-04;1635;;110;2151;973;1073;1358;6126;142;934;255;870;789;129;94;1025;124;536;408;470;3442;117;6106;2122;296;4584;35894;35;151;15;0.002410768;2.21171E-05;;0.001548467;;0;0.001991527;0;3;0.002078307;2.89862E-06;7;0.003376924;2.42944E-05;4;0.005509175;2.05375E-05;0;0.004260873;0;32;0.012369535;6.4614E-05;1;0.003514591;2.47506E-05;2;0.00470816;1.00817E-05;0;0.003473215;0;6;0.002124246;1.465E-05;2;0.004433481;1.12382E-05;0;0.002984522;0;2;0.002484078;5.28527E-05;14;0.002018921;2.75755E-05;3;0.001512361;3.65894E-05;1;0.001961976;3.6604E-06;3;0.002563378;1.88484E-05;1;0.001699991;3.617E-06;0;0.009741243;0;0;0.003211374;0;14;0.007640666;1.75187E-05;8;0.006169412;2.32589E-05;3;0.002333704;2.36524E-05;18;0.00301387;1.18346E-05;139;0.004202351;1.62737E-05
2020-08-05;1651;25;110;2165;978;1079;1366;6157;144;936;255;884;790;130;94;1035;131;544;411;473;3445;117;6125;2126;296;4635;36102;29;142;16;0.00243436;2.35916E-05;0;0.001548467;0;0;0.001991527;0;14;0.002091834;1.35269E-05;5;0.003394278;1.73532E-05;6;0.005539981;3.08062E-05;8;0.004285974;2.51009E-05;31;0.01243213;6.25948E-05;2;0.003564092;4.95013E-05;2;0.004718241;1.00817E-05;0;0.003473215;0;14;0.00215843;3.41833E-05;1;0.0044391;5.61911E-06;1;0.003007658;2.31358E-05;0;0.002484078;0;10;0.002038618;1.96968E-05;7;0.001597736;8.53752E-05;8;0.001991259;2.92832E-05;3;0.002582226;1.88484E-05;3;0.001710842;1.0851E-05;3;0.009749733;8.49033E-06;0;0.003211374;0;19;0.007664441;2.37754E-05;4;0.006181041;1.16294E-05;0;0.002333704;0;51;0.003047401;3.35313E-05;208;0.004226703;2.4352E-05
2020-08-06;1669;;110;2177;980;1081;1371;6192;145;937;255;890;791;130;94;1044;132;545;416;476;3446;117;6143;2132;296;4670;36264;25;136;18;0.002460901;2.65406E-05;;0.001548467;;0;0.001991527;0;12;0.002103428;1.15945E-05;2;0.003401219;6.94126E-06;2;0.00555025;1.02687E-05;5;0.004301662;1.5688E-05;35;0.012502802;7.06715E-05;1;0.003588842;2.47506E-05;1;0.004723282;5.04086E-06;0;0.003473215;0;6;0.00217308;1.465E-05;1;0.004444719;5.61911E-06;0;0.003007658;0;0;0.002484078;0;9;0.002056345;1.77271E-05;1;0.001609933;1.21965E-05;1;0.001994919;3.6604E-06;5;0.00261364;3.14139E-05;3;0.001721693;1.0851E-05;1;0.009752563;2.83011E-06;0;0.003211374;0;18;0.007686965;2.25241E-05;6;0.006198485;1.74441E-05;0;0.002333704;0;35;0.003070413;2.30117E-05;162;0.004245669;1.89664E-05
2020-08-07;1679;25;110;2190;982;1082;1375;6237;145;939;255;898;794;130;94;1054;135;548;416;479;3449;117;6165;2139;297;4702;36436;25;128;10;0.002475645;1.47448E-05;0;0.001548467;0;0;0.001991527;0;13;0.002115989;1.25607E-05;2;0.00340816;6.94126E-06;1;0.005555384;5.13437E-06;4;0.004314213;1.25504E-05;45;0.012593665;9.08634E-05;0;0.003588842;0;2;0.004733364;1.00817E-05;0;0.003473215;0;8;0.002192613;1.95333E-05;3;0.004461576;1.68573E-05;0;0.003007658;0;0;0.002484078;0;10;0.002076041;1.96968E-05;3;0.001646522;3.65894E-05;3;0.002005901;1.09812E-05;0;0.00261364;0;3;0.001732544;1.0851E-05;3;0.009761054;8.49033E-06;0;0.003211374;0;22;0.007714495;2.75294E-05;7;0.006218837;2.03515E-05;1;0.002341588;7.88413E-06;32;0.003091452;2.10392E-05;172;0.004265806;2.01372E-05
2020-08-08;1687;;;2198;982;1083;1376;6263;;940;255;900;795;131;;1057;;;418;486;;;6181;2145;297;4743;36560;26;126;8;0.002487441;1.17958E-05;;0.001548467;;;0.001991527;;8;0.002123719;7.72964E-06;0;0.00340816;0;1;0.005560519;5.13437E-06;1;0.00431735;3.13761E-06;26;0.012646164;5.24988E-05;;0.003588842;;1;0.004738405;5.04086E-06;0;0.003473215;0;2;0.002197496;4.88333E-06;1;0.004467196;5.61911E-06;1;0.003030794;2.31358E-05;;0.002484078;;3;0.00208195;5.90904E-06;;0.001646522;;;0.002005901;;2;0.002626206;1.25656E-05;7;0.001757863;2.5319E-05;;0.009761054;;;0.003211374;;16;0.007734516;2.00214E-05;6;0.006236281;1.74441E-05;0;0.002341588;0;41;0.003118409;2.69565E-05;124;0.004280324;1.45175E-05
2020-08-09;1690;;;2203;982;1085;1382;6296;;940;255;901;795;131;;1064;;;418;493;;;6187;2148;297;4759;36649;28;130;3;0.002491865;4.42343E-06;;0.001548467;;;0.001991527;;5;0.00212855;4.83103E-06;0;0.00340816;0;2;0.005570788;1.02687E-05;6;0.004336176;1.88257E-05;33;0.012712797;6.66331E-05;;0.003588842;;0;0.004738405;0;0;0.003473215;0;1;0.002199938;2.44166E-06;0;0.004467196;0;0;0.003030794;0;;0.002484078;;7;0.002095738;1.37878E-05;;0.001646522;;;0.002005901;;0;0.002626206;0;7;0.001783182;2.5319E-05;;0.009761054;;;0.003211374;;6;0.007742024;7.50802E-06;3;0.006245003;8.72207E-06;0;0.002341588;0;16;0.003128928;1.05196E-05;89;0.004290744;1.04198E-05
2020-08-10;1699;25;113;2207;982;1087;1387;6332;146;944;255;905;799;131;95;1077;137;558;418;500;3453;117;6213;2159;302;4798;36839;27;133;9;0.002505135;1.32703E-05;0;0.001548467;0;3;0.002045841;5.43144E-05;4;0.002132415;3.86482E-06;0;0.00340816;0;2;0.005581056;1.02687E-05;5;0.004351864;1.5688E-05;36;0.012785488;7.26907E-05;1;0.003613593;2.47506E-05;4;0.004758568;2.01634E-05;0;0.003473215;0;4;0.002209705;9.76665E-06;4;0.004489672;2.24765E-05;0;0.003030794;0;1;0.002510504;2.64264E-05;13;0.002121344;2.56058E-05;2;0.001670915;2.43929E-05;10;0.002042505;3.6604E-05;0;0.002626206;0;7;0.001808501;2.5319E-05;4;0.009772374;1.13204E-05;0;0.003211374;0;26;0.007774559;3.25348E-05;11;0.006276984;3.19809E-05;5;0.002381009;3.94207E-05;39;0.00315457;2.56416E-05;190;0.004312988;2.22446E-05
2020-08-11;1728;;113;2220;990;1092;1391;6388;147;946;255;916;804;131;95;1087;139;563;427;502;3458;119;6238;2166;305;4862;37107;27;122;29;0.002547895;4.27598E-05;;0.001548467;;0;0.002045841;0;13;0.002144975;1.25607E-05;8;0.003435925;2.77651E-05;5;0.005606728;2.56718E-05;4;0.004364414;1.25504E-05;56;0.012898562;0.000113074;1;0.003638344;2.47506E-05;2;0.00476865;1.00817E-05;0;0.003473215;0;11;0.002236563;2.68583E-05;5;0.004517768;2.80956E-05;0;0.003030794;0;0;0.002510504;0;10;0.002141041;1.96968E-05;2;0.001695308;2.43929E-05;5;0.002060807;1.8302E-05;9;0.002682751;5.65451E-05;2;0.001815735;7.23401E-06;5;0.009786525;1.41506E-05;2;0.00326627;5.48953E-05;25;0.007805842;3.12834E-05;7;0.006297335;2.03515E-05;3;0.002404661;2.36524E-05;64;0.003196648;4.20785E-05;268;0.004344365;3.13766E-05
2020-08-12;1752;25;;2234;994;1098;1399;6420;149;946;255;928;811;131;95;1097;147;573;429;507;3460;120;6262;2174;307;4914;37340;27;127;24;0.002583282;3.53874E-05;0;0.001548467;0;;0.002045841;;14;0.002158502;1.35269E-05;4;0.003449808;1.38825E-05;6;0.005637534;3.08062E-05;8;0.004389515;2.51009E-05;32;0.012963176;6.4614E-05;2;0.003687845;4.95013E-05;0;0.00476865;0;0;0.003473215;0;12;0.002265863;2.93E-05;7;0.004557101;3.93338E-05;0;0.003030794;0;0;0.002510504;0;10;0.002160738;1.96968E-05;8;0.00179288;9.75717E-05;10;0.002097411;3.6604E-05;2;0.002695316;1.25656E-05;5;0.00183382;1.8085E-05;2;0.009792185;5.66022E-06;1;0.003293717;2.74476E-05;24;0.007835875;3.00321E-05;8;0.006320594;2.32589E-05;2;0.002420429;1.57683E-05;52;0.003230837;3.41888E-05;233;0.004371644;2.72789E-05
2020-08-13;1772;;117;2258;996;1110;1403;6463;150;946;256;943;818;131;95;1113;147;589;431;517;3463;121;6300;2182;309;4970;37625;27;122;20;0.002612772;2.94895E-05;;0.001548467;;4;0.00211826;7.24192E-05;24;0.002181691;2.31889E-05;2;0.003456749;6.94126E-06;12;0.005699147;6.16124E-05;4;0.004402066;1.25504E-05;43;0.013050001;8.6825E-05;1;0.003712596;2.47506E-05;0;0.00476865;0;1;0.003486836;1.36205E-05;15;0.002302488;3.66249E-05;7;0.004596435;3.93338E-05;0;0.003030794;0;0;0.002510504;0;16;0.002192252;3.15149E-05;0;0.00179288;0;16;0.002155977;5.85664E-05;2;0.002707882;1.25656E-05;10;0.00186999;3.617E-05;3;0.009800675;8.49033E-06;1;0.003321165;2.74476E-05;38;0.007883425;4.75508E-05;8;0.006343853;2.32589E-05;2;0.002436198;1.57683E-05;56;0.003267656;3.68187E-05;285;0.00440501;3.33669E-05
2020-08-14;1785;25;118;2280;1000;1115;1406;6493;150;950;257;953;821;131;95;1119;151;598;432;522;3466;123;6324;2189;312;5030;37845;26;122;13;0.00263194;1.91682E-05;0;0.001548467;0;1;0.002136365;1.81048E-05;22;0.002202948;2.12565E-05;4;0.003470632;1.38825E-05;5;0.005724819;2.56718E-05;3;0.004411479;9.41283E-06;30;0.013110577;6.05756E-05;0;0.003712596;0;4;0.004788813;2.01634E-05;1;0.003500456;1.36205E-05;10;0.002326904;2.44166E-05;3;0.004613293;1.68573E-05;0;0.003030794;0;0;0.002510504;0;6;0.002204071;1.18181E-05;4;0.001841666;4.87858E-05;9;0.002188921;3.29436E-05;1;0.002714165;6.28279E-06;5;0.001888075;1.8085E-05;3;0.009809166;8.49033E-06;2;0.00337606;5.48953E-05;24;0.007913458;3.00321E-05;7;0.006364205;2.03515E-05;3;0.00245985;2.36524E-05;60;0.003307104;3.94486E-05;220;0.004430767;2.57569E-05
